"Austen_Northanger.txt"	"Austen_Persuasion.txt"	"Austen_Pride.txt"	"Austen_Sense.txt"	"CBronte_Jane.txt"	"Dickens_Hard.txt"	"EEE_Adam.txt"
"lift"	0	0	0.00328590674596655	0	0.00320646423189149	0.00288869844876893	0.0064863161893819
"literary"	0.0038809329762875	0.00120022084063468	0	0	0.000534410705315249	0	0
"packet"	0	0	0	0	0	0	0.000463308299241564
"policy"	0.00129364432542917	0	0.000821476686491637	0.000836141374783648	0	0.000962899482922978	0
"previously"	0.00258728865085833	0.00960176672507741	0.00164295337298327	0.00501684824870189	0.00160323211594575	0.000962899482922978	0
"prey"	0	0.00120022084063468	0.00164295337298327	0	0.00160323211594575	0	0.000463308299241564
"remote"	0.00129364432542917	0	0	0	0.00480969634783724	0.00192579896584596	0
"suffice"	0	0	0	0.0016722827495673	0.00160323211594575	0	0
"utterance"	0	0	0	0.000836141374783648	0.00267205352657624	0.000962899482922978	0.000926616598483129
"waking"	0	0	0.000821476686491637	0	0.00320646423189149	0.000962899482922978	0.00277984979544939
"ages"	0.0038809329762875	0	0	0.000836141374783648	0.0010688214106305	0.00385159793169191	0
"allan"	0	0	0	0	0	0	0
"allowing"	0.0038809329762875	0.00120022084063468	0.0065718134919331	0.0016722827495673	0.000534410705315249	0.00288869844876893	0.00185323319696626
"alluded"	0	0.00360066252190403	0.00492886011894982	0.00250842412435095	0.00267205352657624	0.000962899482922978	0.000926616598483129
"ancestors"	0	0	0	0	0.000534410705315249	0	0
"bulstrode^s"	0	0	0	0	0	0	0
"carries"	0	0	0	0.0016722827495673	0.000534410705315249	0.000962899482922978	0.000463308299241564
"dish"	0	0	0.00410738343245819	0	0.0010688214106305	0	0.00185323319696626
"dispense"	0	0	0.000821476686491637	0	0.002137642821261	0	0
"eliza"	0	0	0.018072487102816	0.00668913099826919	0.014963499748827	0	0
"etc"	0.0038809329762875	0	0.0106791969243913	0	0	0	0
"fie"	0	0	0	0	0.000534410705315249	0	0
"filling"	0.0038809329762875	0.00240044168126935	0.000821476686491637	0	0.0010688214106305	0	0.00231654149620782
"footing"	0.00129364432542917	0.00600110420317338	0.00164295337298327	0	0.00160323211594575	0	0
"fruit"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.00427528564252199	0	0.00463308299241564
"holy"	0.00129364432542917	0	0	0	0.002137642821261	0.00385159793169191	0.00416977469317408
"hypocrite"	0	0.00240044168126935	0	0	0.000534410705315249	0.000962899482922978	0
"inhabitants"	0.00258728865085833	0	0.00246443005947491	0.0016722827495673	0.0010688214106305	0.00288869844876893	0.00138992489772469
"manchester"	0	0	0	0	0	0	0
"north"	0.00129364432542917	0.00720132504380806	0.00492886011894982	0	0.002137642821261	0.00385159793169191	0.00277984979544939
"noted"	0.00129364432542917	0.00120022084063468	0	0	0.00160323211594575	0.000962899482922978	0
"phrases"	0.00129364432542917	0	0	0	0.00267205352657624	0.000962899482922978	0
"pitch"	0.00258728865085833	0.00120022084063468	0	0.000836141374783648	0.000534410705315249	0.00385159793169191	0.000926616598483129
"pushing"	0	0.00240044168126935	0	0	0.0010688214106305	0.00192579896584596	0.00185323319696626
"rectory"	0	0	0.000821476686491637	0.0016722827495673	0	0	0.00416977469317408
"roads"	0.0038809329762875	0	0.000821476686491637	0.000836141374783648	0.00320646423189149	0.000962899482922978	0.00138992489772469
"secrecy"	0	0	0.00821476686491637	0.00919755512262013	0.002137642821261	0.00192579896584596	0
"sordid"	0	0	0	0	0.00267205352657624	0.00288869844876893	0.000463308299241564
"suggest"	0.0038809329762875	0.00600110420317338	0.00164295337298327	0.00334456549913459	0.00267205352657624	0.00288869844876893	0.000926616598483129
"tendency"	0.00129364432542917	0.00240044168126935	0.00246443005947491	0.00334456549913459	0.002137642821261	0.000962899482922978	0.000926616598483129
"terrors"	0.00258728865085833	0	0	0	0.00267205352657624	0	0.000463308299241564
"unto"	0	0	0	0	0	0.00385159793169191	0.00231654149620782
"warned"	0.00129364432542917	0	0.000821476686491637	0	0.00427528564252199	0.00288869844876893	0
"wholesome"	0	0.00120022084063468	0	0	0.0010688214106305	0.00192579896584596	0.000463308299241564
"youngest"	0.00258728865085833	0.00720132504380806	0.0106791969243913	0.00334456549913459	0.000534410705315249	0	0.000926616598483129
"zeal"	0	0.00600110420317338	0	0.0016722827495673	0.002137642821261	0.000962899482922978	0
"accounted"	0.00258728865085833	0	0.00164295337298327	0.000836141374783648	0.000534410705315249	0	0.000926616598483129
"advances"	0.0038809329762875	0	0.000821476686491637	0.0016722827495673	0.0010688214106305	0	0.00185323319696626
"ass"	0	0	0	0	0	0.000962899482922978	0
"assent"	0.00129364432542917	0	0.000821476686491637	0.00334456549913459	0	0.00288869844876893	0.00138992489772469
"contradict"	0.00517457730171667	0.00240044168126935	0.00164295337298327	0.0016722827495673	0.0010688214106305	0.000962899482922978	0.000463308299241564
"coolly"	0	0.00360066252190403	0.00328590674596655	0	0.00427528564252199	0.00192579896584596	0
"copies"	0	0	0	0	0.000534410705315249	0	0
"couch"	0.00129364432542917	0	0	0	0.00480969634783724	0.00288869844876893	0
"crushed"	0	0	0	0	0.00587851775846774	0.00385159793169191	0.00231654149620782
"deceased"	0.00258728865085833	0	0	0	0.0010688214106305	0.000962899482922978	0
"decency"	0.00129364432542917	0	0.00164295337298327	0	0.000534410705315249	0	0
"dwelt"	0.00258728865085833	0.00240044168126935	0.00410738343245819	0.0016722827495673	0.002137642821261	0.000962899482922978	0.00231654149620782
"earthly"	0	0	0.000821476686491637	0.000836141374783648	0.002137642821261	0.00192579896584596	0.00138992489772469
"estates"	0	0	0.00328590674596655	0	0.000534410705315249	0	0
"fist"	0	0	0	0	0	0.000962899482922978	0.00231654149620782
"fondly"	0	0	0	0.00334456549913459	0.00160323211594575	0.000962899482922978	0.00231654149620782
"formal"	0	0.00360066252190403	0.00739329017842474	0.0016722827495673	0.00320646423189149	0.00192579896584596	0.000463308299241564
"hospitality"	0.00129364432542917	0.00360066252190403	0.00246443005947491	0.000836141374783648	0.002137642821261	0.000962899482922978	0
"jumped"	0.00517457730171667	0.00240044168126935	0.000821476686491637	0	0.002137642821261	0.000962899482922978	0.00370646639393251
"kinds"	0	0.00120022084063468	0.000821476686491637	0	0.0010688214106305	0.000962899482922978	0
"lamp"	0.0129364432542917	0	0	0	0.00427528564252199	0.00481449741461489	0.000463308299241564
"lean"	0	0	0	0	0.00267205352657624	0.00192579896584596	0.00277984979544939
"loth"	0	0	0	0	0	0	0
"lowest"	0	0.00120022084063468	0.000821476686491637	0	0	0	0
"meanness"	0	0	0.000821476686491637	0.00250842412435095	0.000534410705315249	0	0.000463308299241564
"motions"	0	0	0	0	0	0	0.00138992489772469
"mustn^t"	0	0	0	0	0	0.00577739689753787	0.00324315809469095
"pendennis^s"	0	0	0	0	0	0	0
"scholar"	0.00129364432542917	0.00240044168126935	0	0	0.00160323211594575	0.00192579896584596	0.000463308299241564
"schoolroom"	0	0	0	0	0.0176355532754032	0.00192579896584596	0.000463308299241564
"slipped"	0.0038809329762875	0.00240044168126935	0	0	0.00641292846378299	0.000962899482922978	0.00185323319696626
"temptations"	0	0	0.00164295337298327	0	0.000534410705315249	0	0.000926616598483129
"terrace"	0	0	0	0	0	0	0
"toast"	0	0	0	0	0.00267205352657624	0	0.00231654149620782
"tony"	0	0	0	0	0	0	0
"torment"	0.0103491546034333	0.00240044168126935	0.000821476686491637	0.000836141374783648	0.00160323211594575	0	0.000463308299241564
"vehemence"	0.00129364432542917	0	0.000821476686491637	0.0016722827495673	0.00160323211594575	0.000962899482922978	0
"wearing"	0	0.00360066252190403	0	0.000836141374783648	0.00160323211594575	0.00385159793169191	0.00231654149620782
"wenham"	0	0	0	0	0	0	0
"wrongs"	0	0	0	0	0.00160323211594575	0.00192579896584596	0.000463308299241564
"xii"	0	0	0	0	0.000534410705315249	0.00192579896584596	0.000463308299241564
"accepting"	0.0038809329762875	0.00360066252190403	0.00328590674596655	0.00501684824870189	0.00160323211594575	0.000962899482922978	0.000926616598483129
"adventures"	0.00517457730171667	0	0	0	0	0	0
"assembly"	0.00258728865085833	0	0.00739329017842474	0	0	0.00288869844876893	0
"avenue"	0	0	0.000821476686491637	0	0.00267205352657624	0.000962899482922978	0.000463308299241564
"chap"	0.00129364432542917	0	0	0	0	0.00385159793169191	0.00370646639393251
"congregation"	0	0	0	0	0.000534410705315249	0	0.00231654149620782
"curses"	0	0	0	0	0.0010688214106305	0	0.000463308299241564
"dawn"	0	0	0	0	0.00534410705315249	0.00192579896584596	0.00138992489772469
"declining"	0	0.00360066252190403	0	0.00501684824870189	0	0	0.000463308299241564
"dropping"	0.00129364432542917	0.00120022084063468	0	0	0.0010688214106305	0.00385159793169191	0.00185323319696626
"dumb"	0	0	0	0	0.00480969634783724	0.00385159793169191	0.00416977469317408
"emma^s"	0	0	0	0	0	0	0
"entreated"	0.00129364432542917	0.00480088336253871	0.00164295337298327	0.0016722827495673	0.00480969634783724	0.00192579896584596	0.000463308299241564
"examples"	0.00129364432542917	0.00360066252190403	0	0	0.000534410705315249	0.000962899482922978	0
"fled"	0	0	0	0.000836141374783648	0.00320646423189149	0	0.00185323319696626
"furnish"	0	0.00360066252190403	0.00328590674596655	0	0.00160323211594575	0.000962899482922978	0.000463308299241564
"group"	0	0.00360066252190403	0.00164295337298327	0.000836141374783648	0.00587851775846774	0	0.0064863161893819
"helping"	0	0	0	0.0016722827495673	0.002137642821261	0.00385159793169191	0.00277984979544939
"limited"	0	0.00240044168126935	0	0.0016722827495673	0	0.00481449741461489	0.00138992489772469
"matrimonial"	0	0	0.000821476686491637	0	0.000534410705315249	0.00192579896584596	0
"now-and-then"	0	0	0	0	0	0	0
"paternal"	0	0.00120022084063468	0	0	0	0.000962899482922978	0.000463308299241564
"peter"	0	0	0	0	0	0.000962899482922978	0
"restrain"	0.00258728865085833	0	0.00164295337298327	0.0016722827495673	0.00267205352657624	0.000962899482922978	0
"retiring"	0.00129364432542917	0.00120022084063468	0	0	0	0.00192579896584596	0.00138992489772469
"selfishness"	0	0.00600110420317338	0.000821476686491637	0.00585298962348554	0	0	0.000463308299241564
"sentences"	0.0038809329762875	0.00120022084063468	0.000821476686491637	0.0016722827495673	0.002137642821261	0.000962899482922978	0.000463308299241564
"shelter"	0.00258728865085833	0.00120022084063468	0	0.0016722827495673	0.00748174987441348	0.000962899482922978	0.00416977469317408
"sleeping"	0.00129364432542917	0	0.000821476686491637	0	0.00320646423189149	0.000962899482922978	0.00416977469317408
"spouse"	0	0	0	0	0	0	0
"subsequent"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.002137642821261	0	0
"thief"	0	0	0	0	0	0.00674029638046084	0.000463308299241564
"abused"	0	0.00240044168126935	0.00164295337298327	0.000836141374783648	0.00160323211594575	0	0.000463308299241564
"admirer"	0	0.00120022084063468	0.00246443005947491	0	0	0	0.00138992489772469
"annoyed"	0	0	0.000821476686491637	0	0.00160323211594575	0.000962899482922978	0.000926616598483129
"applause"	0	0	0	0	0	0.00288869844876893	0
"assert"	0.00129364432542917	0.00120022084063468	0.00410738343245819	0	0.000534410705315249	0.00192579896584596	0.000926616598483129
"backwards"	0.00129364432542917	0	0.000821476686491637	0.000836141374783648	0.00267205352657624	0	0.00370646639393251
"benevolence"	0.00129364432542917	0	0.00246443005947491	0.00250842412435095	0.0010688214106305	0.000962899482922978	0
"bind"	0	0	0	0.000836141374783648	0.00160323211594575	0	0
"bleak"	0	0	0	0	0.000534410705315249	0	0.00277984979544939
"catching"	0.00646822162714583	0.00360066252190403	0.000821476686491637	0.00752527237305284	0.0010688214106305	0.00192579896584596	0.000463308299241564
"conversations"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.000534410705315249	0	0.000463308299241564
"converse"	0	0.00240044168126935	0.00328590674596655	0.00250842412435095	0.00320646423189149	0	0.00185323319696626
"courtship"	0	0	0.00164295337298327	0	0.002137642821261	0	0
"destined"	0	0	0.00246443005947491	0	0.00320646423189149	0.000962899482922978	0.000463308299241564
"destruction"	0	0.00120022084063468	0	0	0.0010688214106305	0.000962899482922978	0
"faded"	0	0.00360066252190403	0	0.000836141374783648	0.00320646423189149	0.00192579896584596	0.00138992489772469
"good-nature"	0	0	0	0.00418070687391824	0	0	0.00185323319696626
"grieve"	0	0	0.00246443005947491	0.0016722827495673	0.00427528564252199	0.000962899482922978	0.000926616598483129
"hills"	0.00129364432542917	0.00240044168126935	0.00246443005947491	0.0100336964974038	0.0101538034009897	0.000962899482922978	0.00972947428407285
"hounds"	0	0	0	0	0	0	0
"ingratitude"	0	0.00120022084063468	0.000821476686491637	0.0016722827495673	0.000534410705315249	0	0
"insults"	0	0	0	0	0	0	0
"jolly"	0	0	0	0	0	0.00288869844876893	0.00277984979544939
"milicent"	0	0	0	0	0	0	0
"oaths"	0.00129364432542917	0	0	0	0	0	0
"objected"	0	0.00120022084063468	0.000821476686491637	0.000836141374783648	0	0.000962899482922978	0.00138992489772469
"oftener"	0.00129364432542917	0.00480088336253871	0.00246443005947491	0.000836141374783648	0.00160323211594575	0.00288869844876893	0.000463308299241564
"pall"	0	0	0	0.0016722827495673	0	0	0
"recognised"	0	0	0	0.000836141374783648	0.00694733916909824	0.000962899482922978	0
"refrain"	0.00129364432542917	0.00120022084063468	0.00246443005947491	0.000836141374783648	0.000534410705315249	0.00192579896584596	0.000926616598483129
"rewarded"	0.00129364432542917	0	0.00246443005947491	0.00250842412435095	0.000534410705315249	0	0
"rolling"	0.00129364432542917	0	0	0.000836141374783648	0.0010688214106305	0.00674029638046084	0.00370646639393251
"sweetest"	0.0129364432542917	0	0.00164295337298327	0.0016722827495673	0.00427528564252199	0.000962899482922978	0
"tenants"	0.00129364432542917	0.00600110420317338	0.00164295337298327	0	0.00267205352657624	0.000962899482922978	0.00880285768558972
"thereby"	0.00129364432542917	0	0.00164295337298327	0	0.00160323211594575	0	0.00138992489772469
"timothy"	0	0	0	0	0	0	0
"tricks"	0.00258728865085833	0	0.000821476686491637	0.00334456549913459	0.002137642821261	0.00192579896584596	0.000926616598483129
"whoever"	0.00129364432542917	0.00120022084063468	0	0.0016722827495673	0.000534410705315249	0.00288869844876893	0.00138992489772469
"bodily"	0	0.00240044168126935	0	0.000836141374783648	0.002137642821261	0.000962899482922978	0.00463308299241564
"butter"	0	0	0	0	0.002137642821261	0.00481449741461489	0.0148258655757301
"console"	0.00258728865085833	0	0.00739329017842474	0	0.000534410705315249	0	0.000926616598483129
"cordiality"	0	0.00720132504380806	0.00328590674596655	0.00501684824870189	0.002137642821261	0	0.000926616598483129
"dartle"	0	0	0	0	0	0	0
"display"	0.00258728865085833	0.00360066252190403	0.00328590674596655	0.00250842412435095	0	0.000962899482922978	0.000463308299241564
"durst"	0	0	0	0	0	0	0.000463308299241564
"fancies"	0.0038809329762875	0	0	0	0.000534410705315249	0.00288869844876893	0.000926616598483129
"grandfather^s"	0	0	0.000821476686491637	0	0	0	0.00231654149620782
"hasn^t"	0	0	0	0	0	0.00288869844876893	0.00185323319696626
"hattersley"	0	0	0	0	0	0	0
"hourly"	0	0	0	0	0.00267205352657624	0	0
"implacable"	0	0	0.000821476686491637	0	0.000534410705315249	0	0.000463308299241564
"krook"	0	0	0	0	0	0	0
"madness"	0	0.00120022084063468	0	0.000836141374783648	0.00320646423189149	0.000962899482922978	0.000926616598483129
"mortified"	0.00258728865085833	0.00120022084063468	0.00410738343245819	0.0016722827495673	0.000534410705315249	0.000962899482922978	0.000926616598483129
"officious"	0	0.00120022084063468	0.00246443005947491	0.000836141374783648	0.000534410705315249	0.000962899482922978	0
"old-fashioned"	0.0038809329762875	0.00120022084063468	0	0.000836141374783648	0.00267205352657624	0	0.00277984979544939
"oswald"	0	0	0	0	0	0	0
"peculiarly"	0.00646822162714583	0.00240044168126935	0.00246443005947491	0.0016722827495673	0.002137642821261	0	0
"qualified"	0.0038809329762875	0.00240044168126935	0.00246443005947491	0.000836141374783648	0.00160323211594575	0.00192579896584596	0
"regretted"	0.00258728865085833	0.00480088336253871	0.000821476686491637	0.00250842412435095	0.002137642821261	0.000962899482922978	0.000463308299241564
"remarkably"	0.00129364432542917	0.00360066252190403	0.00821476686491637	0.00501684824870189	0.0010688214106305	0.00288869844876893	0
"reproaches"	0.00258728865085833	0	0.000821476686491637	0.000836141374783648	0	0	0.000463308299241564
"requisite"	0	0	0.000821476686491637	0.0016722827495673	0.000534410705315249	0	0
"saluted"	0	0	0	0	0	0	0
"sobbing"	0	0	0	0	0.00160323211594575	0.00481449741461489	0.00185323319696626
"solicitude"	0.00905551027800417	0.0108019875657121	0.0065718134919331	0.0108698378721874	0.00160323211594575	0.000962899482922978	0
"standish"	0	0	0	0	0	0	0
"theory"	0	0.00120022084063468	0	0	0.000534410705315249	0	0.000463308299241564
"tranquillity"	0.0038809329762875	0.00360066252190403	0.00410738343245819	0.00334456549913459	0.00374087493720674	0.000962899482922978	0
"wagg"	0	0	0	0	0	0	0
"yonder"	0	0	0	0	0.00908498199035923	0.00577739689753787	0
"accidents"	0	0	0	0	0	0.00192579896584596	0
"alighted"	0	0	0.000821476686491637	0.000836141374783648	0.00267205352657624	0	0.000926616598483129
"apothecary"	0	0.00240044168126935	0.00164295337298327	0.00250842412435095	0.00160323211594575	0	0
"argued"	0	0	0.000821476686491637	0	0.000534410705315249	0	0
"bachelor"	0	0	0	0.00250842412435095	0.0010688214106305	0.00385159793169191	0.00416977469317408
"brother-in-law"	0	0.00120022084063468	0.00246443005947491	0.000836141374783648	0	0.00288869844876893	0
"creation"	0.00129364432542917	0.00120022084063468	0	0.000836141374783648	0.000534410705315249	0.000962899482922978	0.000926616598483129
"dependence"	0.00646822162714583	0.00480088336253871	0.00575033680544146	0.00585298962348554	0.00160323211594575	0.000962899482922978	0.000926616598483129
"detain"	0.00517457730171667	0	0.00164295337298327	0.00334456549913459	0	0.000962899482922978	0.00138992489772469
"drawers"	0.00517457730171667	0	0	0	0.00534410705315249	0.000962899482922978	0.00185323319696626
"giddy"	0	0.00120022084063468	0	0.000836141374783648	0.0010688214106305	0.00288869844876893	0
"gifts"	0	0.00120022084063468	0	0	0.00267205352657624	0.00192579896584596	0.00138992489772469
"glimpse"	0.0038809329762875	0.00120022084063468	0.00164295337298327	0.0016722827495673	0.00534410705315249	0.00385159793169191	0.00138992489772469
"goddess"	0	0	0	0	0	0	0.000463308299241564
"headache"	0	0.00120022084063468	0.00164295337298327	0.000836141374783648	0	0	0.000463308299241564
"hunt"	0.00129364432542917	0.00120022084063468	0	0.000836141374783648	0.000534410705315249	0	0.000926616598483129
"laudable"	0	0	0.000821476686491637	0.000836141374783648	0	0.000962899482922978	0
"lecture"	0.00517457730171667	0	0	0.000836141374783648	0.0010688214106305	0.00192579896584596	0.000926616598483129
"offensive"	0	0.00240044168126935	0.00164295337298327	0	0.0010688214106305	0.000962899482922978	0.000463308299241564
"oppose"	0.0038809329762875	0.00480088336253871	0.00246443005947491	0.00334456549913459	0.0010688214106305	0	0.000463308299241564
"owns"	0	0	0.000821476686491637	0	0	0	0.000926616598483129
"pang"	0.00129364432542917	0	0.000821476686491637	0.00250842412435095	0.00587851775846774	0.000962899482922978	0.00138992489772469
"penitent"	0	0	0.000821476686491637	0.000836141374783648	0	0.000962899482922978	0.000926616598483129
"placing"	0.0038809329762875	0.00120022084063468	0.00246443005947491	0.00250842412435095	0.00160323211594575	0	0.00185323319696626
"pooh"	0	0	0	0	0.0010688214106305	0.00192579896584596	0.000463308299241564
"profit"	0.00258728865085833	0.00120022084063468	0.000821476686491637	0	0.0010688214106305	0	0.000463308299241564
"regrets"	0	0.00360066252190403	0.00246443005947491	0.00501684824870189	0.00160323211594575	0	0.000926616598483129
"renounce"	0	0	0	0	0.00160323211594575	0.000962899482922978	0.00138992489772469
"speaker"	0	0	0.000821476686491637	0	0.00320646423189149	0.00192579896584596	0.000463308299241564
"stepping"	0.00258728865085833	0.00360066252190403	0.000821476686491637	0.00250842412435095	0	0.00288869844876893	0
"subdue"	0.00129364432542917	0.00240044168126935	0	0.0016722827495673	0.00160323211594575	0.000962899482922978	0.000926616598483129
"sums"	0.00129364432542917	0	0	0	0	0.000962899482922978	0.000926616598483129
"tend"	0.00129364432542917	0	0.000821476686491637	0.0016722827495673	0.0010688214106305	0.000962899482922978	0.00185323319696626
"test"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.000534410705315249	0	0.00138992489772469
"tremendous"	0	0	0	0	0	0.00192579896584596	0.000463308299241564
"weep"	0	0	0.000821476686491637	0	0.00320646423189149	0.000962899482922978	0.00231654149620782
"woods"	0.00258728865085833	0	0.00575033680544146	0.00418070687391824	0.00374087493720674	0.000962899482922978	0.0120460157802807
"xi"	0	0	0	0	0.000534410705315249	0.00192579896584596	0.000463308299241564
"admiring"	0.00517457730171667	0.00360066252190403	0.00164295337298327	0.00250842412435095	0.0010688214106305	0.000962899482922978	0.00185323319696626
"advocate"	0	0	0	0	0.002137642821261	0	0
"afore"	0	0	0	0	0.0010688214106305	0.00962899482922978	0.0176057153711794
"annoyance"	0	0	0	0	0.00320646423189149	0	0.00138992489772469
"badly"	0	0	0	0	0.000534410705315249	0	0.000926616598483129
"beard"	0	0	0	0	0	0.00192579896584596	0.000463308299241564
"bowing"	0	0.00120022084063468	0.000821476686491637	0.000836141374783648	0	0	0.000926616598483129
"chain"	0	0	0	0	0.00374087493720674	0.000962899482922978	0.00324315809469095
"coldness"	0.00258728865085833	0.00240044168126935	0	0.00418070687391824	0.00480969634783724	0	0.00138992489772469
"conceited"	0.00258728865085833	0.00120022084063468	0.00492886011894982	0.000836141374783648	0.000534410705315249	0	0.00138992489772469
"consistent"	0.00129364432542917	0.00240044168126935	0.00246443005947491	0.0016722827495673	0.00267205352657624	0.000962899482922978	0.000463308299241564
"created"	0.00258728865085833	0.00120022084063468	0.00410738343245819	0.00250842412435095	0.002137642821261	0.000962899482922978	0.00138992489772469
"critical"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0.0016722827495673	0	0	0.00185323319696626
"denial"	0.00258728865085833	0	0.00246443005947491	0.0016722827495673	0	0	0.000463308299241564
"deposited"	0	0.00120022084063468	0	0	0	0	0.000926616598483129
"desolate"	0	0.00120022084063468	0	0	0.00694733916909824	0.00192579896584596	0.00185323319696626
"dirt"	0.0116427989288625	0.00120022084063468	0.00164295337298327	0.0016722827495673	0.000534410705315249	0.00192579896584596	0.00138992489772469
"expedition"	0	0.00120022084063468	0	0	0	0.00192579896584596	0
"frown"	0	0	0	0	0.00160323211594575	0.000962899482922978	0.00138992489772469
"grove"	0.00517457730171667	0.00120022084063468	0.00246443005947491	0	0.0010688214106305	0	0.0134359406780054
"handsomely"	0.007761865952575	0.00120022084063468	0.00164295337298327	0.000836141374783648	0.000534410705315249	0	0.000463308299241564
"heroine"	0.0219919535322958	0	0	0	0	0	0
"impressed"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0	0.00320646423189149	0.00481449741461489	0.00231654149620782
"judy"	0	0	0	0	0	0	0
"loudly"	0	0	0.00164295337298327	0	0.00160323211594575	0.00192579896584596	0.000926616598483129
"luckily"	0.00258728865085833	0.00120022084063468	0.00328590674596655	0.00585298962348554	0	0	0
"matilda"	0.00129364432542917	0	0	0	0	0	0
"model"	0	0.00360066252190403	0.00164295337298327	0	0.00267205352657624	0.00674029638046084	0.000926616598483129
"quin"	0	0	0	0	0	0	0
"resentments"	0	0	0.000821476686491637	0	0.000534410705315249	0.00192579896584596	0
"rockminster"	0	0	0	0	0	0	0
"sensations"	0.0038809329762875	0.0108019875657121	0.00246443005947491	0.00250842412435095	0.00427528564252199	0	0.00463308299241564
"sorrowful"	0	0.00120022084063468	0	0.000836141374783648	0.00160323211594575	0.00192579896584596	0.000926616598483129
"spoiled"	0	0.00120022084063468	0	0	0.00160323211594575	0.00288869844876893	0.00185323319696626
"stole"	0.00129364432542917	0	0.000821476686491637	0.000836141374783648	0.002137642821261	0.00288869844876893	0.00277984979544939
"succeeding"	0.00258728865085833	0.00480088336253871	0.00328590674596655	0.00501684824870189	0.00320646423189149	0.000962899482922978	0
"swallowed"	0.00258728865085833	0	0.000821476686491637	0.000836141374783648	0.00480969634783724	0.00288869844876893	0.000926616598483129
"sworn"	0	0	0	0	0.00160323211594575	0.000962899482922978	0
"undertaken"	0	0	0.000821476686491637	0	0.00160323211594575	0.00288869844876893	0.000926616598483129
"woe"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0	0.00374087493720674	0	0
"xiii"	0	0	0	0	0.000534410705315249	0.000962899482922978	0.000463308299241564
"acquit"	0.0038809329762875	0	0.00164295337298327	0.00334456549913459	0	0.000962899482922978	0
"allworthy^s"	0	0	0	0	0	0	0
"amazement"	0.0038809329762875	0.00240044168126935	0.00821476686491637	0.00919755512262013	0.002137642821261	0.00192579896584596	0.000926616598483129
"annie"	0	0	0	0	0	0	0
"avowed"	0.00129364432542917	0	0.00246443005947491	0	0	0	0
"badger"	0	0	0	0	0	0.000962899482922978	0
"bessy"	0	0	0	0	0	0	0.00972947428407285
"clergymen"	0	0	0	0	0	0	0.00138992489772469
"clung"	0	0	0	0	0.00374087493720674	0.00385159793169191	0.00463308299241564
"engagements"	0.00129364432542917	0.00360066252190403	0.00985772023789965	0.0117059792469711	0	0	0
"frederick"	0.0129364432542917	0.0264048584939629	0	0	0.00160323211594575	0	0
"grandmother"	0	0	0	0	0	0.00674029638046084	0.000926616598483129
"greatness"	0	0	0.00164295337298327	0.00250842412435095	0.000534410705315249	0.000962899482922978	0.000926616598483129
"hears"	0	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.000534410705315249	0.00192579896584596	0.000463308299241564
"implied"	0.00258728865085833	0.00360066252190403	0.000821476686491637	0.00334456549913459	0.000534410705315249	0.00288869844876893	0.000926616598483129
"inch"	0.00258728865085833	0	0	0.000836141374783648	0.00267205352657624	0.00385159793169191	0.00138992489772469
"joint"	0	0.00360066252190403	0	0.0016722827495673	0	0	0
"leader"	0	0	0	0	0.002137642821261	0.00192579896584596	0
"maids"	0	0	0	0.00418070687391824	0.0010688214106305	0	0.000926616598483129
"manager"	0	0	0.000821476686491637	0.000836141374783648	0.00160323211594575	0.000962899482922978	0.000926616598483129
"mass"	0	0	0	0.000836141374783648	0.00641292846378299	0.00192579896584596	0.000463308299241564
"n^t"	0	0.00120022084063468	0	0	0	0.000962899482922978	0.000463308299241564
"omitted"	0.00129364432542917	0.00240044168126935	0.000821476686491637	0.000836141374783648	0.0010688214106305	0.000962899482922978	0.000463308299241564
"operation"	0.00129364432542917	0.00360066252190403	0	0	0.002137642821261	0.000962899482922978	0.000463308299241564
"paulina"	0	0	0	0	0	0	0
"peggotty^s"	0	0	0	0	0	0	0
"pick"	0	0	0	0	0.00267205352657624	0	0.00787624108710659
"pynsent"	0	0	0	0	0	0	0
"rapture"	0.00129364432542917	0.00120022084063468	0.00164295337298327	0.0016722827495673	0.002137642821261	0	0.00138992489772469
"rebuke"	0	0	0.000821476686491637	0	0.000534410705315249	0	0
"ribbon"	0.00129364432542917	0.00120022084063468	0	0	0	0	0.00324315809469095
"select"	0	0	0	0	0.00160323211594575	0	0.00138992489772469
"shirt"	0	0	0	0	0.0010688214106305	0	0
"shrank"	0	0	0	0	0.002137642821261	0	0.00416977469317408
"sighing"	0.00258728865085833	0.00120022084063468	0	0.000836141374783648	0	0	0
"soldiers"	0	0.00120022084063468	0.000821476686491637	0	0.000534410705315249	0	0
"sprang"	0.00646822162714583	0.00120022084063468	0.000821476686491637	0	0.00534410705315249	0.000962899482922978	0.000463308299241564
"stool"	0	0	0	0	0.00694733916909824	0.000962899482922978	0.00138992489772469
